date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:10:36	14280/14280	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Aug%202021%2009:06:45%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:37	14280/14280	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2004%20Aug%202021%2009:06:45%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:40	14176/14176	---M--	200	added ('OK')	font/woff	date:Wed,%2004%20Aug%202021%2009:06:45%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.woff	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:40	14100/14100	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Aug%202021%2009:06:45%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:41	46770/46770	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2009:06:45%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.svg	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:42	158/158	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2009:06:49%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:43	547/547	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Aug%202021%2009:06:49%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:44	1359/1359	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2009:06:49%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:45	4634/4634	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2009:06:49%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:46	3110/3110	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2009:06:49%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:47	804/804	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2009:06:49%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:48	6797/6797	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2009:06:49%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:49	2800/2800	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2009:06:49%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:50	4662/4662	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2009:06:49%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:51	2185/2185	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Aug%202021%2009:06:49%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	(from https://swiftbusinesspay.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.6.8)
21:10:54	200672/200672	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2025%20Aug%202021%2019:48:02%20GMT	https://swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.12.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.eot	(from https://swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
21:10:55	89444/89444	---M--	200	added ('OK')	font/woff2	date:Wed,%2025%20Aug%202021%2019:48:01%20GMT	https://swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.12.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff2	(from https://swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
21:10:55	109168/109168	---M--	200	added ('OK')	font/woff	date:Wed,%2025%20Aug%202021%2019:48:01%20GMT	https://swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.12.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.woff	(from https://swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
21:10:58	301767/301767	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2025%20Aug%202021%2019:48:02%20GMT	https://swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.12.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.svg	(from https://swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
21:10:59	47109/47109	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Oct%202020%2015:40:14%20GMT	https://swiftbusinesspay.com/wp-content/uploads/2020/08/86b2d6aa5f05e0c30d66674e9d4af18d.jpg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/uploads/2020/08/86b2d6aa5f05e0c30d66674e9d4af18d.jpg	(from https://swiftbusinesspay.com/wp-content/uploads/elementor/css/post-1199.css?ver=1629920894)
21:10:59	200512/200512	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2025%20Aug%202021%2019:48:01%20GMT	https://swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.12.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons02d6.ttf	(from https://swiftbusinesspay.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.12.0)
21:10:59	36990/36990	---M--	200	added ('OK')	image/jpeg	date:Sat,%2017%20Oct%202020%2015:40:14%20GMT	https://swiftbusinesspay.com/wp-content/uploads/2020/08/Fluid_Gradient_Background.jpg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/uploads/2020/08/Fluid_Gradient_Background.jpg	(from https://swiftbusinesspay.com/wp-content/uploads/elementor/css/post-1199.css?ver=1629920894)
21:11:00	62733/62733	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Aug%202021%2002:11:00%20GMT	https://swiftbusinesspay.com/wp-content/uploads/2020/08/foggy-street-at-night.jpg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/uploads/2020/08/foggy-street-at-night.jpg	(from https://swiftbusinesspay.com/wp-content/uploads/elementor/css/post-1199.css?ver=1629920894)
21:11:02	45837/45837	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2009:12:23%20GMT	https://swiftbusinesspay.com/wp-content/uploads/2020/11/diannacowern1-10.jpg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/uploads/2020/11/diannacowern1-10.jpg	(from https://swiftbusinesspay.com/wp-content/uploads/elementor/css/post-1199.css?ver=1629920894)
21:11:02	1920/1920	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2003%20Jul%202021%2010:36:51%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woo-wallet/assets/fonts/woowallet.eot?tewfy0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woo-wallet/assets/fonts/woowalleta071.eot	(from https://swiftbusinesspay.com/wp-content/plugins/woo-wallet/assets/css/frontend.css?ver=1.3.19)
21:11:03	1748/1748	---M-Z	200	added ('OK')	font/ttf	date:Sat,%2003%20Jul%202021%2010:36:51%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woo-wallet/assets/fonts/woowallet.ttf?tewfy0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woo-wallet/assets/fonts/woowalleta071.ttf	(from https://swiftbusinesspay.com/wp-content/plugins/woo-wallet/assets/css/frontend.css?ver=1.3.19)
21:11:04	1824/1824	---M--	200	added ('OK')	font/woff	date:Sat,%2003%20Jul%202021%2010:36:51%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woo-wallet/assets/fonts/woowallet.woff?tewfy0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woo-wallet/assets/fonts/woowalleta071.woff	(from https://swiftbusinesspay.com/wp-content/plugins/woo-wallet/assets/css/frontend.css?ver=1.3.19)
21:11:05	2404/2404	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2003%20Jul%202021%2010:36:51%20GMT	https://swiftbusinesspay.com/wp-content/plugins/woo-wallet/assets/fonts/woowallet.svg?tewfy0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/woo-wallet/assets/fonts/woowalleta071.svg	(from https://swiftbusinesspay.com/wp-content/plugins/woo-wallet/assets/css/frontend.css?ver=1.3.19)
21:11:07	121036/121036	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/ionicons.eot?v=2.0.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/ionicons28b5.eot	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-fonticons-ii.css?ver=2.2.4)
21:11:08	68060/68060	---M--	200	added ('OK')	font/woff	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/ionicons.woff?v=2.0.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/ionicons28b5.woff	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-fonticons-ii.css?ver=2.2.4)
21:11:10	188724/188724	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/ionicons.ttf?v=2.0.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/ionicons28b5.ttf	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-fonticons-ii.css?ver=2.2.4)
21:11:11	336515/336515	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/ionicons.svg?v=2.0.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/ionicons28b5.svg	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-fonticons-ii.css?ver=2.2.4)
21:11:12	98024/98024	---M--	200	added ('OK')	font/woff	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont.woff?v=4.2.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont78ce.woff	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-fonticons-fa.css?ver=2.2.4)
21:11:12	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont.eot?v=4.2.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont78ce.eot	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-fonticons-fa.css?ver=2.2.4)
21:11:13	165548/165548	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont.ttf?v=4.2.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont78ce.ttf	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-fonticons-fa.css?ver=2.2.4)
21:11:14	1412/1412	---M--	200	added ('OK')	image/gif	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/img/loading.gif	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/img/loading.gif	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-modal.css?ver=2.2.4)
21:11:15	1453/1453	---M--	200	added ('OK')	image/gif	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/img/loading-dots.gif	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/img/loading-dots.gif	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-profile.css?ver=2.2.4)
21:11:16	2004/2004	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/raty.eot	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/raty.eot	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-raty.css?ver=2.2.4)
21:11:16	447050/447050	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont.svg?v=4.2.0	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/fontawesome-webfont78ce.svg	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-fonticons-fa.css?ver=2.2.4)
21:11:17	2004/2004	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/raty.eot?	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/ratyd41d.eot	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-raty.css?ver=2.2.4)
21:11:19	3304/3304	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/raty.svg	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/raty.svg	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-raty.css?ver=2.2.4)
21:11:19	1852/1852	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2029%20Aug%202021%2017:49:27%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/raty.ttf	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/raty.ttf	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-raty.css?ver=2.2.4)
21:11:20	1796/1796	---M--	200	added ('OK')	font/woff	date:Sun,%2029%20Aug%202021%2017:49:26%20GMT	https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/raty.woff	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/font/raty.woff	(from https://swiftbusinesspay.com/wp-content/plugins/ultimate-member/assets/css/um-raty.css?ver=2.2.4)
21:11:21	2201/2201	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Aug%202021%2019:48:58%20GMT	https://swiftbusinesspay.com/wp-content/uploads/elementor/css/post-321.css?ver=1629920938	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/uploads/elementor/css/post-321907e.css	(from https://swiftbusinesspay.com/login/)
21:11:35	9659/9659	---MCZ	200	added ('OK')	application/json	date:Mon,%2030%20Aug%202021%2002:11:34%20GMT	https://swiftbusinesspay.com/wp-json/wp/v2/pages/321	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-json/wp/v2/pages/321.json	(from https://swiftbusinesspay.com/login/)
21:11:36	2262/2262	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Aug%202021%2002:11:36%20GMT	https://swiftbusinesspay.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftbusinesspay.com%2Flogin%2F	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-json/oembed/1.0/embeda607.json	(from https://swiftbusinesspay.com/login/)
21:11:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Aug%202021%2002:11:38%20GMT	https://swiftbusinesspay.com/?p=321	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/index8ee7.html	(from https://swiftbusinesspay.com/login/)
21:11:38	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20Aug%202021%2002:11:38%20GMT	https://swiftbusinesspay.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftbusinesspay.com%2Flogin%2F&format=xml	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-json/oembed/1.0/embed4357	(from https://swiftbusinesspay.com/login/)
21:11:41	6372/6372	---M-Z	200	added ('OK')	text/css	date:Sun,%2001%20Aug%202021%2005:42:45%20GMT	https://swiftbusinesspay.com/wp-content/plugins/bdthemes-element-pack/assets/css/element-pack-font.css?ver=5.9.4	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/bdthemes-element-pack/assets/css/element-pack-font9bd2.css	(from https://swiftbusinesspay.com/login/)
21:11:42	5112/5112	---M-Z	200	added ('OK')	text/css	date:Sun,%2001%20Aug%202021%2005:42:45%20GMT	https://swiftbusinesspay.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-user-login.css?ver=5.9.4	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-user-login9bd2.css	(from https://swiftbusinesspay.com/login/)
21:11:43	71528/71528	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Aug%202021%2002:11:42%20GMT	https://swiftbusinesspay.com/password-reset/	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/password-reset/index.html	(from https://swiftbusinesspay.com/login/)
21:11:43	931/931	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Aug%202021%2019:48:46%20GMT	https://swiftbusinesspay.com/wp-content/uploads/elementor/css/post-322.css?ver=1629920926	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/uploads/elementor/css/post-322380f.css	(from https://swiftbusinesspay.com/register/)
21:11:59	23716/23716	---MCZ	200	added ('OK')	application/json	date:Mon,%2030%20Aug%202021%2002:11:58%20GMT	https://swiftbusinesspay.com/wp-json/wp/v2/pages/322	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-json/wp/v2/pages/322.json	(from https://swiftbusinesspay.com/register/)
21:12:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Aug%202021%2002:12:00%20GMT	https://swiftbusinesspay.com/?p=322	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/indexeffc.html	(from https://swiftbusinesspay.com/register/)
21:12:00	2277/2277	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Aug%202021%2002:12:00%20GMT	https://swiftbusinesspay.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftbusinesspay.com%2Fregister%2F	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-json/oembed/1.0/embeda981.json	(from https://swiftbusinesspay.com/register/)
21:12:01	2369/2369	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20Aug%202021%2002:12:01%20GMT	https://swiftbusinesspay.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftbusinesspay.com%2Fregister%2F&format=xml	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-json/oembed/1.0/embedb68a	(from https://swiftbusinesspay.com/register/)
21:12:01	67/67	---M--	200	added ('OK')	text/css	date:Wed,%2025%20Aug%202021%2020:44:29%20GMT	https://swiftbusinesspay.com/wp-content/uploads/elementor/css/post-2339.css?ver=1629924269	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/uploads/elementor/css/post-2339fdbc.css	(from https://swiftbusinesspay.com/terms/)
21:12:03	3060/3060	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Aug%202021%2002:12:02%20GMT	https://swiftbusinesspay.com/wp-json/wp/v2/pages/2339	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-json/wp/v2/pages/2339.json	(from https://swiftbusinesspay.com/terms/)
21:12:03	2262/2262	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Aug%202021%2002:12:03%20GMT	https://swiftbusinesspay.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftbusinesspay.com%2Fterms%2F	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-json/oembed/1.0/embed9e31.json	(from https://swiftbusinesspay.com/terms/)
21:12:04	757076/757076	---M--	200	added ('OK')	image/gif	date:Fri,%2013%20Aug%202021%2012:07:35%20GMT	https://swiftbusinesspay.com/wp-content/uploads/2021/08/animation_300_ksab1fo8.gif	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-content/uploads/2021/08/animation_300_ksab1fo8.gif	(from https://swiftbusinesspay.com/login/)
21:12:05	2354/2354	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20Aug%202021%2002:12:05%20GMT	https://swiftbusinesspay.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fswiftbusinesspay.com%2Fterms%2F&format=xml	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/wp-json/oembed/1.0/embed5858	(from https://swiftbusinesspay.com/terms/)
21:12:06	8271/8271	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Aug%202021%2002:12:06%20GMT	https://gmpg.org/xfn/join	/Users/gladiusfinance/websites/swift/gmpg.org/xfn/join.html	(from https://gmpg.org/xfn/.)
21:12:07	22236/22236	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Aug%202021%2002:12:07%20GMT	https://gmpg.org/xfn/background	/Users/gladiusfinance/websites/swift/gmpg.org/xfn/background.html	(from https://gmpg.org/xfn/.)
21:12:08	4169/4169	---M-Z	200	added ('OK')	text/html	date:Mon,%2030%20Aug%202021%2002:12:07%20GMT	https://gmpg.org/xfn/	/Users/gladiusfinance/websites/swift/gmpg.org/xfn/index.html	(from https://gmpg.org/xfn/.)
21:12:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Aug%202021%2002:12:05%20GMT	https://swiftbusinesspay.com/?p=2339	/Users/gladiusfinance/websites/swift/swiftbusinesspay.com/index03b7.html	(from https://swiftbusinesspay.com/terms/)
